"image,""Approach_mean"",""Approach_sd"",""Arousal_mean"",""Arousal_sd"",""Attention_mean"",""Attention_sd"",""Certainty_mean"",""Certainty_sd"",""Commitment_mean"",""Commitment_sd"",""Control_mean"",""Control_sd"",""Dominance_mean"",""Dominance_sd"",""Effort_mean"",""Effort_sd"",""Fairness_mean"",""Fairness_sd"",""Identity_mean"",""Identity_sd"",""Obstruction_mean"",""Obstruction_sd"",""Safety_mean"",""Safety_sd"",""Upswing_mean"",""Upswing_sd"",""Valence_mean"",""Valence_sd"""
stimuli/image_011.jpg,6.89116075957143,1.90590973707413,6.88096231771429,1.20659329067563,5.987961387,1.9075257682451,5.91828380442857,2.59730887670007,6.73748845485714,2.48396164756286,5.90086973,2.48278817923895,5.15081512285714,2.42580857971457,4.90760258742857,1.78223489919392,4.952409106,1.99719496273976,6.16474041014286,2.25070165503603,4.71744546557143,2.23206805821306,5.84494710614286,2.53105768018762,5.60582172214286,2.32701257020185,6.00937832785714,2.29340823247212
stimuli/image_012.jpg,2.68866899757143,1.57712531811788,3.85973052671429,2.01120952465184,4.29902781657143,1.60850610086624,2.814130312,1.48788340507398,3.23530924628571,1.48225420062808,3.09836973971429,1.22369188020089,3.77241732814286,1.18294687206288,5.12409889171429,0.747100040495048,4.18797452557143,0.966963135474963,5.32300431671429,1.30975092071699,5.03878481085714,1.3398242468306,4.00487810428571,1.37423275797432,4.432730346,1.41926084933473,3.34850221542857,1.35562065459915
stimuli/image_013.jpg,5.79220137528571,2.78370107533867,6.55168645057143,1.69523919381522,5.675526659,1.49518635852112,6.24582723557143,1.24172833175327,6.60506184685714,1.44857188326921,4.94326727942857,2.38613615511787,4.70350487728571,1.77800443756927,4.4158025115,2.15574241600392,5.05910111416667,1.37992147437186,5.86396035283333,1.45972324174228,4.73487660916667,0.640353825629378,5.72313278583333,0.969304544984878,5.7966570235,0.838262751336245,6.393082667,1.62972895889322
stimuli/image_014.jpg,4.02228012466667,2.08979428720955,4.16202742783333,2.05329012486675,4.08370181433333,1.87420357161063,4.11486307966667,1.81186384968138,5.4484375,1.22637428303115,5.427876197,1.03521279455479,4.7115278475,0.668065736884053,5.99916481116667,1.94516688580516,5.69503684333333,1.54886985449639,5.8104630855,0.971721196566658,4.035777424,1.74635872851113,4.253886943,2.05265680537606,5.123794437,1.01993679035541,4.03547843083333,1.96116933515302
stimuli/image_015.jpg,6.52962396316667,2.18275922413491,6.15929026283333,1.92852552656121,4.85550159216667,2.59216659105895,5.652997721,1.82484655006219,7.07722800533333,1.21158564911066,5.0913445895,2.46034307751354,4.80040709133333,2.17254958504916,5.09733413883333,1.65787250799171,5.57169756666667,0.989556947649127,6.12323495733333,1.70701790412819,5.2145871745,0.882356929321092,5.778728798,1.39476870558698,6.03739397033333,1.3175224352824,6.403464508,1.53914221052689
stimuli/image_016.jpg,3.35722993266667,1.51746856033852,3.95889665016667,2.36884545914451,3.99507134716667,2.54034722384611,2.89719524433333,1.75325886823599,3.32773534716667,1.94239135628904,2.54828903383333,1.09782205950109,3.08606679466667,1.2073623565144,5.25725310516667,0.957685429854384,2.59588547516667,1.40504644230303,4.78859196216667,2.11879947400279,4.552274394,1.93536571768996,3.35555946633333,1.94888021000146,4.112432575,1.57182720520162,2.84800152616667,1.57647053199285
stimuli/image_017.jpg,8.203939258,0.980497032611577,7.1702181085,1.97673883792136,7.32468189383333,1.52730356918125,7.64082955066667,1.53498171341878,7.67446968533333,2.16531732049644,6.790922049,1.65758797469556,7.09199479666667,1.78597838682875,3.97454478133333,2.06739790279623,5.59434221816667,1.91990483908327,6.10387164816667,2.39447440081036,4.26051315883333,2.30587890920968,7.171510522,1.30237416400984,6.1288059865,2.62722728953299,7.01522188916667,2.6717765446142
stimuli/image_018.jpg,6.10365746,2.21080328499327,6.32205639683333,1.50808741846437,6.00144872416667,1.58587823799028,5.655441725,1.71700920697871,7.0008545015,1.58692199012812,5.89134841333333,1.77170354335913,5.69761002333333,1.1648401440926,5.77524879833333,2.06720092124818,5.507432558,1.86308836171556,5.373169373,0.925057260342733,4.70289736333333,1.31893927516851,5.95804212216667,1.99959437049962,5.76022959016667,1.1503982468919,6.97060965633333,1.29393138966188
stimuli/image_019.jpg,5.54510999716667,2.42029779408887,5.1160165895,2.3248850542272,5.11013508916667,2.33585713239939,4.88780478583333,2.75758641941617,6.06679586716667,2.53586651169613,4.34302280383333,2.27108032465193,4.47215286433333,1.870942951264,5.97093763,2.08906412283826,4.20664158766667,2.20461231573848,6.0013503935,1.69648475926195,5.54184804833333,1.87437283567505,5.2193480615,2.4170743367268,4.82875386183333,1.93098979387496,4.42861312683333,1.72801615953935
stimuli/image_020.jpg,6.710788966,2.95403311653358,6.90710830883333,2.71759015137863,6.95279321,2.72417268211853,6.653618914,2.56623786121176,6.72639862633333,2.48100673818171,5.58546112633333,2.4708471617976,5.00706404316667,2.15359687552617,5.300987658,1.94069605164729,6.41419956516667,1.84216456480781,5.08835460516667,1.66570004601654,4.04871913766667,1.57629785173211,5.54520840683333,1.85154291996587,6.0891975705,1.8878931728595,7.26316742316667,1.65267631806802
stimuli/image_021.jpg,3.17400079216667,1.24588581932962,3.35221840183333,0.523122527679673,3.42572536333333,1.19245040967598,3.849114589,0.931904881904267,3.78781835683333,1.12046373202133,4.89432877533333,2.17138935543544,4.46221073683333,1.82265812067999,4.69118447933333,2.18859484002218,4.159535174,1.38870138392715,5.09010042933333,1.6504770626773,4.6954553355,1.64645421982485,4.52583147783333,1.77970457735935,4.30608810433333,1.30108771792973,3.05919560366667,1.57933520155144
stimuli/image_022.jpg,5.14943885516667,2.86495233677738,6.80823503666667,0.934570072517062,6.558520572,1.25680809994538,5.22430753733333,1.90052214602003,5.55868058933333,1.56743070492104,4.65995191416667,1.87818406623635,4.95064043016667,1.38265607198958,5.96060958866667,1.68199298206169,4.18393715183333,0.922574046125134,4.67070800216667,1.12176263703128,5.12207752933333,1.49819854005266,3.91814628883333,1.04461888233852,4.19071573333333,1.18847837170706,4.5607099425,1.86862728724581
stimuli/image_023.jpg,4.857415163,1.40040795907135,5.64830629133333,1.15286043988428,5.727552121,0.956240239346219,4.908315993,1.48774311638804,5.73259066166667,1.60276181300765,4.6751292795,1.04728313451628,4.797233802,1.03314897278614,4.96380602033333,2.08777719883476,4.14133300216667,0.761261823201105,4.56484573566667,0.996708494842142,4.93594714316667,1.28686555379771,3.83551312566667,1.22972991097597,4.4589969305,0.979911992187726,4.537521236,0.828292894241709
stimuli/image_024.jpg,3.15984182866667,1.4348749541487,4.0629437765,1.60719921384476,3.72945988416667,1.38059227880313,3.96751160983333,1.58372191197555,3.74325813783333,1.38012607833163,3.72224346766667,1.51553266576903,3.52961425033333,1.2045538887494,3.92573492916667,1.28660630046259,3.657418972,1.24873507247212,3.94266596483333,1.41507143304521,4.2336497855,2.11296026540722,3.33087379166667,1.2509617128265,3.397941823,1.42058030803289,3.71554985333333,1.63897587183583
stimuli/image_025.jpg,3.7216146285,1.75469767582622,4.39566938416667,1.83286381638319,4.44248651383333,1.98847518733829,3.766080343,1.46220817209167,3.91094139183333,1.49971150748203,3.85775851583333,1.64830875379095,3.87462200016667,1.56029512017408,4.01188849366667,1.01385446146422,3.63351278616667,1.19121565625556,4.1834626185,1.60796132394825,4.27069256066667,1.61664740160573,3.8320023225,1.61567022288308,3.8758237655,1.22675822299777,3.87294177216667,1.6469982344486
stimuli/image_026.jpg,7.29288592116667,2.29116950144051,6.4462346395,2.23246555054215,6.3283932005,2.13636167288674,6.99523347466667,1.47576137309321,6.9049247685,1.78446840169383,7.08582969,2.09181532987684,5.98706991883333,1.32934331247692,5.00860346483333,2.77752057432147,5.28546491266667,1.66284394857817,5.44889858666667,0.678677758089063,4.60979943533333,1.8890826975394,7.04951787116667,1.15783556342501,5.28855137016667,2.31519338964903,7.09685580033333,1.69266812237586
stimuli/image_027.jpg,4.81744412083333,2.09515013064842,5.05741326983333,1.89007588603249,5.28594711316667,1.97724585833729,5.04091242483333,1.89063167628323,5.20331595716667,2.16153995703666,5.27047068666667,1.91101722205429,4.79562885233333,1.98414115505626,5.96188081916667,1.72433659561712,5.028356555,1.8846038431054,5.43109958983333,1.90862276721852,3.81300929516667,0.981723076422463,5.24765049866667,1.6095807714198,5.447858849,1.65891968839427,4.87262540466667,1.91100475523746
stimuli/image_028.jpg,5.67768136866667,1.87030781972981,6.1336690135,0.904533927818178,6.03640430233333,1.06218127678472,5.25123847866667,1.46945483565426,5.487853098,1.53824777315025,5.14258868183333,1.4837057874843,4.86752319233333,1.61898121698623,5.5232040745,1.87902187892168,4.892143131,1.28026956489839,5.48166287633333,1.65669211757246,4.98332768766667,1.43222649830216,4.86921877066667,1.453002189962,4.6372049345,1.2193980704256,5.12425929333333,1.47096728326334
stimuli/image_029.jpg,6.330140818,2.27413240879304,5.23537803566667,2.44596053363764,4.98636771116667,2.20856418449198,5.77628860666667,2.20290933536231,5.08869214666667,1.79879107779446,5.10011196183333,2.29509251532834,5.19632334766667,2.26830965043024,4.831838443,2.50330109481171,4.45224345833333,2.54483903843757,5.45126358216667,2.22302093817659,4.6135918295,2.26658452871881,5.2214197815,2.05146078196405,5.84327549866667,2.08061076618993,6.11735920666667,2.20820052159465
stimuli/image_030.jpg,7.18106106216667,1.53921194206799,6.93537428483333,1.44533089360671,6.77145650783333,1.49505708585784,6.93282602016667,1.38370188100739,7.066547068,1.36081076930885,6.77190590183333,1.4771481765693,6.38076196383333,1.66262571693732,5.27693870816667,1.92417715194464,5.92180171816667,2.0486753904049,5.00803824333333,0.925215437130177,4.23748455483333,1.16728473870725,6.4751678805,1.73381738119412,6.46998845983333,1.67742457089023,6.6300810335,1.57307437238634
stimuli/image_031.jpg,5.789834122,2.45570032433996,5.50456414666667,2.16651975408445,5.44673229833333,2.06112815719169,5.37255985966667,2.10277262160536,4.8598689025,1.45782358167365,5.43548423283333,2.09712136183944,5.44890050816667,2.05123773353111,4.191275077,0.862943016669028,5.46858410483333,1.60042173957507,5.09562117966667,1.48712535311291,3.689874635,1.1209566922999,5.39758103933333,1.73134004440579,5.12573309433333,1.91228256194308,5.04539748383333,1.81234704348649
stimuli/image_032.jpg,5.47678820383333,2.18053176290641,5.6371218985,2.00379475773277,5.468885108,2.06016167559598,5.76678055566667,1.93495116932746,5.25059030233333,1.88662024414475,5.16011956483333,2.46238121980804,5.20702549116667,1.7871139634193,4.86737274166667,1.18538593576993,4.4764777185,2.48430711059224,4.6817303505,1.39189227097847,4.8321817055,2.04020646035354,5.3944309055,1.470047960585,5.12936156283333,1.51945091764067,5.60888122933333,1.67761668585001
stimuli/image_033.jpg,5.77327735616667,2.05551679174435,4.33003660033333,1.75849604433068,5.01586228533333,2.05203515082965,5.42472033283333,1.88606092235877,4.55364399466667,1.67679483866455,5.67394479833333,1.85455208642495,5.2916744505,1.75289244332426,4.473292908,1.79120480748062,5.72677097266667,1.93722375074115,5.13663201583333,1.83620881544175,3.81111116566667,1.88972419786703,6.00475899783333,2.03970955785955,5.42561541333333,2.00844359016517,5.5798862975,2.06887559420429
stimuli/image_034.jpg,3.6115200805,1.90205435952432,6.24097813366667,2.20269083355385,6.0888348955,2.25840337127047,3.47464515216667,1.99198161784759,6.30882907816667,2.10296365535518,3.07510030216667,2.17074961412806,3.4950308915,1.87778825328989,5.7631076935,1.55751263554344,3.22619606583333,1.7621632892063,5.0321335235,1.19002903724231,6.28653557683333,2.1807417198312,3.064130009,1.62008093396343,3.03814051033333,1.76745772612858,3.421213313,1.70616911790068
stimuli/image_035.jpg,4.358503156,1.56072042818019,4.84438853883333,1.26655679550204,4.79694833833333,1.29073053213114,4.45533752633333,1.5077627313798,4.70965468433333,1.6213046989913,4.800837242,1.74617905761843,4.0896855955,1.6529329861712,5.21350328416667,1.26911741448824,4.19253867066667,0.950935879492656,4.65512541966667,1.00965824923655,4.85755990666667,1.39702141520667,5.4153338095,1.1584084878579,5.3374594965,1.26864092488087,4.804672049,0.960042574864362
stimuli/image_036.jpg,4.16696562033333,1.76843331020839,4.2029706865,1.73023955838592,4.1248283255,1.6159587004417,4.087600335,1.91603992931159,4.146280934,1.71741762323047,3.94570025033333,1.65312690657554,3.44840853283333,1.35441141193887,4.44305267033333,1.09702053286006,4.35236651183333,1.76793656749289,4.6900518335,1.80964903410688,4.45751902783333,1.40103933311248,3.93466455333333,1.08788872131777,3.80662400166667,1.00320404022263,4.0769414415,1.29103832935188
stimuli/image_037.jpg,4.74812583216667,2.90383259910254,3.78553391083333,2.46770179784293,3.87224407416667,2.46223528563649,4.5802074155,2.73383383153487,4.14277685883333,2.33376628504466,4.6780285145,2.65562572565197,4.05321720533333,2.24125491331347,3.64081646566667,1.73246303240191,4.95008856133333,2.49394281320161,4.78237081716667,2.10139047903702,3.27469279216667,1.69019984907806,5.1610993255,2.57421469997815,4.81764043833333,2.21111539244311,5.01684497683333,2.17172402678494
stimuli/image_038.jpg,5.44384322866667,1.91886644239325,6.18131418283333,1.04122982593908,6.01810760683333,1.2269948765849,5.30203880833333,1.76502987155633,5.44215580266667,1.2197433728701,4.98291991666667,1.82477567664913,4.22651065266667,1.54134154652752,4.79090779833333,1.06506835738047,4.910290392,1.36557283988529,4.4928167005,0.664046094475927,5.27792452516667,1.56106936872507,3.93760307766667,1.06403648523281,4.46079238333333,1.28081062549812,4.94735911516667,1.34088973575717
stimuli/image_039.jpg,6.417059127,2.68016033149733,6.08678873083333,2.55499331512282,6.11075384183333,2.51627033059235,6.24256631716667,2.3186450346746,6.56877173916667,2.51188441409794,5.474645501,2.07804760557684,4.82432320433333,2.22715073087317,5.13202742383333,1.70418286877538,3.7717935285,2.26447164221452,4.54732912033333,1.43281837273315,5.3531289725,1.16193261343753,5.762169416,1.35669203231883,4.975300315,1.985815728786,6.15979405533333,2.37909340610675
stimuli/image_040.jpg,5.987581955,1.76962067178413,6.1901567955,1.58704377441255,6.24767668216667,1.7877432047752,5.95666139433333,1.73456046540666,6.14839101083333,1.74125934333831,5.62752739133333,2.00478119687858,6.12059886633333,1.76427500728434,5.06975475783333,1.42190866167894,5.6010190835,1.4964231243035,5.03219403683333,1.23929875265351,4.833099535,1.43571079367594,5.82628122533333,1.97682367183643,5.7408380085,1.66673954143792,5.74316972033333,1.82989572081817
stimuli/image_041.jpg,6.27749974566667,2.0231860278586,5.7619809435,1.61360965200713,5.92883832916667,1.5605772644282,5.86616000216667,1.51866403622145,4.83509980833333,0.898561117581038,5.666162681,1.48541644028564,5.10030357033333,0.778354105731631,4.02066524066667,1.08703706330578,5.05360045566667,1.78166493102999,4.928422149,1.35549309903879,3.34889279866667,1.16094899002029,5.7807160095,1.90574805715308,5.9527600525,2.14549180401315,5.82595879966667,1.95161439861948
stimuli/image_042.jpg,4.51753809983333,1.92947897017547,3.98336850266667,2.52439774882959,3.79153734066667,2.35402752560665,3.38252254766667,1.80750291681786,3.77241218433333,1.76484395458423,3.8778618315,1.83565434256419,3.7473959475,1.68005066195101,3.6942919635,1.41670869866987,3.54840378533333,1.48730256537261,3.9317922365,1.95937550024957,3.67115561983333,1.54861849992798,4.6204268585,2.12773286095399,3.72938448816667,1.73792075827451,3.55715502083333,1.60001554942812
stimuli/image_043.jpg,3.30098590933333,1.44727005761773,4.28308925583333,2.06475935822306,4.185458735,2.04568608870219,3.62690639633333,1.56261375311303,3.95716070116667,1.76436023959454,3.559211067,1.67572709604367,3.24040796266667,1.24129218232641,4.7576886685,2.03524775248058,3.663756641,1.66876258026692,3.82741048383333,1.47879287740677,4.2373381855,2.18728263167199,3.32256305983333,1.31299967597849,3.37778123266667,1.30714890823478,3.554500135,1.48747605661619
stimuli/image_044.jpg,5.4306628565,1.14672532332897,5.4841175195,1.06062893218063,5.53788913816667,1.15329195957001,5.40979558466667,1.03022050906928,5.525988192,1.68310084271165,5.359867057,1.25496203734406,4.92728669916667,0.894073719003728,4.61433373183333,2.16487892858352,4.86663527883333,1.57611478411772,5.58737020133333,2.04985688411991,3.837979614,1.01345242142472,5.199493133,1.51598882900536,4.54860296683333,1.52725595056742,5.1330495235,1.49559513563556
stimuli/image_045.jpg,3.51355243466667,1.42718876854253,4.26455528133333,1.90938965461948,4.7215071665,2.02609134563358,4.21539856033333,2.03837183792228,3.60605372266667,1.3292124677712,3.86210193483333,1.84303312092319,3.55274615916667,1.19432382953109,4.01167275716667,1.05772991447195,4.50673522483333,1.83707866906319,4.33517275266667,1.25279950834673,4.575959085,2.0385309075933,4.29278595216667,1.83533453250534,4.0129503715,1.0514857112825,3.74345086633333,0.739632351754339
stimuli/image_046.jpg,4.360484018,1.35005463559141,4.9786571885,1.21022165375297,4.94016781566667,1.22226100431867,4.407177821,0.91027665041276,4.49346296183333,0.817982298907817,4.25285432116667,0.835050755046588,4.35574098283333,0.801317900377262,4.15938414366667,1.30015654471199,4.20321133616667,0.850172936709492,4.50796550816667,0.752945254113963,4.65730995683333,1.79269295778449,4.288741084,1.07955519280418,4.28744753633333,1.25256606684682,4.2959606245,1.23328099199539
stimuli/image_047.jpg,4.81845779016667,1.30902351138137,5.64980498966667,0.741866448027397,5.64149147033333,0.777226762268976,5.13575493883333,0.879256085700724,5.80207573666667,0.705529998003109,5.24245088483333,1.08846720309301,4.88174340016667,0.82244364393093,5.25181160716667,1.22347340519621,4.66555445483333,1.08535196435174,5.09197223516667,1.01716043878823,5.16999268066667,1.29870163638141,4.69209273333333,1.13327397784353,4.538418312,1.10203384346181,4.98603281633333,1.39918433319954
stimuli/image_048.jpg,4.312519024,2.1061215222156,5.3421899315,2.25649177646764,5.24268266916667,2.23025405274865,4.20467543766667,1.90363204955162,4.72019531366667,2.45677215149511,4.2454330195,2.28566237006434,3.60554511833333,1.32681679592403,5.50374113016667,2.23958884567522,4.54034444883333,1.74803428912658,4.9637594755,1.67902391603239,5.39721108633333,1.74176662014499,3.955100525,2.25548799306367,4.347000943,2.21636330799564,4.40960534183333,2.00666443271614
stimuli/image_049.jpg,5.33857724966667,2.36508008945585,4.80695555483333,2.22097226935657,4.797675315,2.20956865691137,5.01598923533333,2.32109869467777,5.3953040995,2.39421495228003,4.865325571,2.12508138791422,4.988139085,2.05777638527472,5.15757538983333,1.42186803205195,3.8035569515,1.54782294868486,3.95887238383333,1.67518514827381,4.84653928683333,1.52334095998538,4.9837489515,2.02016725066546,4.57274672433333,1.89405708955169,4.54271277616667,1.90264994562942
stimuli/image_050.jpg,4.84862462283333,2.0745651842372,5.83611222883333,1.3061473495416,5.8932032625,1.33163946594543,4.58628239683333,1.84217621351552,4.794059232,1.05226274793999,4.78372932566667,1.91787105185268,4.25625553166667,1.5891934390096,5.45357957916667,1.19481174071446,4.3507132985,1.4649155926593,4.49655555383333,0.754489314943217,5.405818415,1.40144843262624,4.55146501783333,1.54194063470748,4.56780846966667,1.53850433783681,4.48932215433333,1.46563472777821
stimuli/image_051.jpg,5.16535669183333,2.00983778060894,5.20901988433333,2.062846570807,5.10255090133333,2.03523204700759,5.2223530435,1.96963059426032,4.79158590683333,1.72802499466516,5.13941620833333,1.97872070358482,4.802821874,1.69596345845494,5.26713149033333,0.9826943154782,5.02120511233333,1.12144938755864,5.03787895066667,0.210499740387798,5.126646815,2.0198634297522,5.2484373735,0.79183164974542,5.35907976733333,0.73797500228106,5.50556100683333,0.760971603370606
stimuli/image_052.jpg,3.31878319333333,1.47685484905931,4.2692942055,2.11744468698518,4.0090671575,2.07352145906006,3.79631112816667,1.96544039228571,3.6159744995,1.67426267461175,3.77684022716667,2.15149779282236,3.60154473066667,1.45671247855397,4.00992107916667,1.11317742471344,4.91990732166667,1.62043151594059,3.8173421515,0.999629170764924,4.7655772085,1.86242709370397,4.135637938,1.13922890369682,4.28371740466667,1.11444398035979,3.96963585283333,0.716214931395507
stimuli/image_053.jpg,5.222434009,2.21382056111025,5.05199656716667,1.86765548917804,4.98695707466667,1.86110279194769,5.2276399555,1.96555938446985,5.36159227233333,2.11153143856763,5.398320076,2.25096761940601,4.565535879,1.78589107717525,4.37666730416667,1.90876019766917,5.6679051895,1.94997798088656,5.313421716,1.82176870878861,3.3791468035,1.16993839972853,5.64383783283333,2.01720591904861,5.63695020333333,2.10269720663671,5.446071711,1.96724012600359
stimuli/image_054.jpg,5.25942169066667,2.45863586315325,5.97149927466667,2.36174493997836,5.90608708133333,2.29152213521802,5.25353085116667,2.43258619387802,5.12995469216667,2.08921440805422,5.31976826483333,2.07457461299384,5.55400745866667,2.0071030637478,4.34070203266667,1.84946395659929,5.1748473155,1.05851217096144,5.67039595766667,1.63283277637309,4.52702779966667,1.93240009022754,5.46132499466667,1.54603334986723,5.39784117283333,1.45060418583751,5.37016107266667,1.33115526698617
stimuli/image_055.jpg,4.340719002,2.08859889536375,5.53301805183333,2.15048361406805,5.31694116383333,2.03455620615699,4.52252858066667,2.05880698498384,4.72541642616667,1.9347565907335,4.77950481883333,1.94915238673301,3.93009212916667,0.963956080886837,4.52332147616667,2.31168514098911,5.00300660516667,2.08018363745391,4.85583384766667,2.12968283598644,4.0707446845,1.90681970581873,4.657047717,2.02139396720152,4.72502040616667,1.99835029944072,4.70957300683333,1.94288399406651
stimuli/image_056.jpg,6.30522983516667,1.318229602106,6.30595737783333,1.02194486457521,6.188136841,1.00768531339286,5.61677970883333,1.38765462589367,5.98933473583333,1.0288484307389,5.700500235,1.19204508702409,5.3003319975,0.858814608183948,5.18830207366667,1.05134606281899,5.645534251,0.953772648727881,5.64031565733333,0.947755692556581,5.0928976045,1.36885221322418,5.68568534016667,0.998454624654478,5.39506741966667,0.838162242487899,5.647738597,0.838076189560127
stimuli/image_057.jpg,5.98849686266667,2.4323537172509,5.23918263133333,2.45531412927929,4.99449464816667,2.65076639279803,5.10480031366667,2.65980264775566,4.71276460133333,2.21998962582835,5.62708888583333,2.45762379442313,5.39738453683333,2.30532314061243,4.32478470583333,1.17744416953209,5.13894922566667,1.83122173777099,4.59501191266667,1.39553424191063,5.03526287816667,1.78823023118024,5.3846251305,1.80316051115805,5.34495736716667,1.6683017189433,4.95630172483333,2.09589024197073
stimuli/image_058.jpg,3.091771351,1.49913008837902,5.87865816783333,1.2875435774416,5.83757476916667,1.41664030657564,4.70549799966667,2.10465076181642,6.3192203695,1.32488331599793,3.53942997616667,1.00062355311469,3.34902130916667,1.51187520354942,3.99302414333333,1.89632747200487,4.92584630633333,1.81567864648566,5.2001987655,1.68247583166088,4.87737657983333,1.55741914639226,3.580059945,1.12324766269822,4.749110751,1.57718694567629,5.18671657466667,1.46217493538428
